idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,4,6,local_search,obj_pwldr,35722.019453912406,35689.181977141896,0.03299999237060547,0.18400001525878906
1,4,6,local_search,dr_pwldr,35482.20820948761,35609.08382586049,0.03299999237060547,0.18400001525878906
1,4,6,local_search,reopt_pwldr,28332.189016791843,33993.52557465507,0.03299999237060547,0.18400001525878906
1,4,7,black_box,obj_pwldr,35689.17673294487,35689.18649827606,0.03699994087219238,3.068000078201294
1,4,7,black_box,dr_pwldr,35650.88050250824,35609.03934041948,0.03699994087219238,3.068000078201294
1,4,7,black_box,reopt_pwldr,34068.72356965553,33995.64039230902,0.03699994087219238,3.068000078201294
1,4,7,local_search,obj_pwldr,35689.17673294487,35689.18649827606,0.03699994087219238,0.24699997901916504
1,4,7,local_search,dr_pwldr,35650.88050250824,35609.03934041948,0.03699994087219238,0.24699997901916504
1,4,7,local_search,reopt_pwldr,34068.72356965553,33995.64039230902,0.03699994087219238,0.24699997901916504
1,4,8,black_box,obj_pwldr,35709.044551801766,35689.177643130366,0.03399991989135742,3.419999837875366
1,4,8,black_box,dr_pwldr,35661.95421248192,35609.27501404695,0.03399991989135742,3.419999837875366
1,4,8,black_box,reopt_pwldr,33712.825412664824,33985.30862779013,0.03399991989135742,3.419999837875366
1,4,8,local_search,obj_pwldr,35709.044551801766,35689.177643130366,0.03399991989135742,0.35700011253356934
1,4,8,local_search,dr_pwldr,35661.95421248192,35609.27501404695,0.03399991989135742,0.35700011253356934
1,4,8,local_search,reopt_pwldr,33712.825412664824,33985.30862779013,0.03399991989135742,0.35700011253356934
1,4,9,black_box,obj_pwldr,35689.17673294487,35689.17674242414,0.05099987983703613,4.068999767303467
1,4,9,black_box,dr_pwldr,35703.9966327634,35609.22284956979,0.05099987983703613,4.068999767303467
1,4,9,black_box,reopt_pwldr,28379.39442470578,33987.478518883385,0.05099987983703613,4.068999767303467
1,4,9,local_search,obj_pwldr,35689.17673294487,35689.17674242414,0.05099987983703613,0.38499999046325684
1,4,9,local_search,dr_pwldr,35703.9966327634,35609.22284956979,0.05099987983703613,0.38499999046325684
1,4,9,local_search,reopt_pwldr,28379.39442470578,33987.478518883385,0.05099987983703613,0.38499999046325684
1,4,10,black_box,obj_pwldr,35702.47667779948,35689.17677278147,0.05099987983703613,4.349999904632568
1,4,10,black_box,dr_pwldr,35448.230487813926,35609.22907450918,0.05099987983703613,4.349999904632568
1,4,10,black_box,reopt_pwldr,27818.755208215185,33987.21957943997,0.05099987983703613,4.349999904632568
1,4,10,local_search,obj_pwldr,35702.47667779948,35689.17677278147,0.05099987983703613,0.5269999504089355
1,4,10,local_search,dr_pwldr,35448.230487813926,35609.22907450918,0.05099987983703613,0.5269999504089355
1,4,10,local_search,reopt_pwldr,27818.755208215185,33987.21957943996,0.05099987983703613,0.5269999504089355
2,1,1,black_box,obj_pwldr,35597.36889320269,35597.36897299641,0.020999908447265625,1.055999994277954
2,1,1,black_box,dr_pwldr,35374.45189498842,35374.442324619515,0.020999908447265625,1.055999994277954
2,1,1,black_box,reopt_pwldr,27667.170848208913,27667.598029591034,0.020999908447265625,1.055999994277954
2,1,1,local_search,obj_pwldr,35597.36889320269,35597.36897299641,0.020999908447265625,0.051000118255615234
2,1,1,local_search,dr_pwldr,35374.45189498842,35374.442324619515,0.020999908447265625,0.051000118255615234
2,1,1,local_search,reopt_pwldr,27667.170848208913,27667.598029591034,0.020999908447265625,0.051000118255615234
2,1,2,black_box,obj_pwldr,35786.03740840974,35597.37041492853,0.021000146865844727,1.2309999465942383
2,1,2,black_box,dr_pwldr,35760.81392399597,35404.48742367292,0.021000146865844727,1.2309999465942383
2,1,2,black_box,reopt_pwldr,34992.441394740395,33655.99201405925,0.021000146865844727,1.2309999465942383
2,1,2,local_search,obj_pwldr,35786.03740840974,35597.37041492853,0.021000146865844727,0.056999921798706055
2,1,2,local_search,dr_pwldr,35760.81392399597,35404.48742367292,0.021000146865844727,0.056999921798706055
2,1,2,local_search,reopt_pwldr,34992.441394740395,33655.99201405925,0.021000146865844727,0.056999921798706055
2,1,3,black_box,obj_pwldr,35597.36889320268,35597.369964870624,0.026000022888183594,1.4830000400543213
2,1,3,black_box,dr_pwldr,35569.05724432004,35404.56554852968,0.026000022888183594,1.4830000400543213
2,1,3,black_box,reopt_pwldr,33861.09863073494,33650.09048349912,0.026000022888183594,1.4830000400543213
2,1,3,local_search,obj_pwldr,35597.36889320268,35597.369964870624,0.026000022888183594,0.08499979972839355
2,1,3,local_search,dr_pwldr,35569.05724432004,35404.56554852968,0.026000022888183594,0.08499979972839355
2,1,3,local_search,reopt_pwldr,33861.09863073494,33650.09048349912,0.026000022888183594,0.08499979972839355
2,1,4,black_box,obj_pwldr,35665.28955867722,35597.396840121386,0.032000064849853516,1.9189999103546143
2,1,4,black_box,dr_pwldr,35514.30309711016,35404.37909657951,0.032000064849853516,1.9189999103546143
2,1,4,black_box,reopt_pwldr,28101.622881696538,33666.53431047432,0.032000064849853516,1.9189999103546143
2,1,4,local_search,obj_pwldr,35665.28955867722,35597.396840121386,0.032000064849853516,0.11700010299682617
2,1,4,local_search,dr_pwldr,35514.30309711016,35404.37909657951,0.032000064849853516,0.11700010299682617
2,1,4,local_search,reopt_pwldr,28101.622881696538,33666.53431047432,0.032000064849853516,0.11700010299682617
2,1,5,black_box,obj_pwldr,35597.36889320267,35597.36892905207,0.03299999237060547,2.2699999809265137
2,1,5,black_box,dr_pwldr,35599.134566868684,35404.535632367835,0.03299999237060547,2.2699999809265137
